Date,ANA.MC,ALFA.ST,BALL.K,BAYGn.DE,BIOX.PA,BXB.AX,CEMEXCPO.MX,CNR.TO,CNHI.K,SGOB.PA,DAR.N,DE.N,2308.TW,EONGn.DE,EDP.LS,ELI.BR,ECVG.DE,ENEI.MI,ENGIE.PA,2603.TW,FSLR.O,6504.T,G1AG.DE,GETP.PA,HEIG.DE,6501.T,IBE.MC,IFXGn.DE,J.N,JCI.N,1812.T,KSP.I,373220.KS,MBGn.DE,MRCG.DE,MEL.NZ,MYTr.AT,NEE,ORSTED.CO,ORG.AX,OC.N,RSG.N,RWEG.DE,SALM.OL,SCHN.PA,1928.T,SIEGn.DE,SEDG.O,SSE.L,6762.T,TOM.OL,TT,UPMEUR.xbo,VIE.PA,VWS.CO,WSP.TO,XYL
2022/2/28,153.1,27.5856,81.6276,51.51,98.12,6.3863,0.5062,107.3814,13.7904,55.95,57.2402,342.5564,8.7223,12.118,4.364,128.0291,15.37,6.192,14.268,9.8645,60.3538,41.7823,39.07,14.64,58.14,46.3573,9.5625,30.745,106.7404,58.8235,10.6206,88.6,333.8743,70.17,177.55,2.8666,15.3,66.2716,88.0788,3.895,80.0265,104.8828,41.49,67.4994,139.78,17.8256,126.66,249.22,1525,29.2943,21.314,133.9673,33.84,31.21,21.8786,111.56707,78.9562
2022/3/1,147.5,27.6297,80.8735,51.92,95.88,6.4184,0.4991,108.71496,14.1951,54.67,58.577,346.4248,8.6776,12.124,4.191,132.2105,14.75,6.549,12.386,9.4012,63.4907,46.1795,38.42,14.1,55.66,47.0984,8.9726,29.465,109.0173,59.6161,10.9336,84.84,347.6793,66.44,173.95,2.8772,15.49,66.1236,91.3853,3.5798,81.3138,104.3149,39.07,65.8463,132.96,17.5607,120.46,262.16,1554.5,30.2542,21.6413,135.6111,33.07,29.82,23.5183,112.52342,80.1603
2022/3/2,145.7,26.9752,80.9285,54,87.56,6.5034,0.4974,110.59512,14.3674,53.7,60.1249,343.4098,8.6781,11.136,4.119,129.0247,14.97,6.599,12.078,9.2134,63.0177,47.1027,38.04,14.495,56.22,45.9348,8.9951,29.815,106.9727,59.3423,10.6735,85.66,367.4763,64.06,174.25,2.8699,15.44,66.1479,90.1297,3.649,88.631,103.3588,37.57,65.1094,137.58,17.9014,123.8,266.72,1584,31.7112,21.2933,134.2038,33.05,28.33,23.1777,110.41506,79.7239
2022/3/3,141.3,27.5796,80.0352,53.6,86.9,6.4573,0.494,111.66195,14.0053,53.21,59.287,334.9736,8.5907,11.076,4.019,126.6354,14.61,6.174,11.322,9.7186,61.5757,47.1119,38,14.225,54.5,44.8839,8.5161,29.74,105.3697,57.9401,10.5364,86.84,400.1581,60.21,176.45,2.8613,15.59,66.3556,90.2102,3.6717,85.9859,102.7553,34.34,65.8556,136.06,17.6573,121.62,263.26,1605.5,35.2759,20.5222,133.3011,32.77,27.56,22.9828,110.40693,79.0581
2022/3/4,139.3,27.3482,80.0371,51.17,85.26,6.4725,0.4909,111.11287,13.8769,50.22,58.7669,326.0313,8.5973,10.606,4.02,125.9385,14.59,6.17,10.732,9.3671,60.5689,48.3179,35.41,13.92,51.42,46.7795,8.4165,27.68,105.6885,57.7422,10.5604,85.88,396.9202,58,175.9,2.888,15.18,65.4977,90.3267,3.7224,86.6266,103.8248,35.99,63.8379,129.62,17.9588,113.22,257.91,1612,36.4511,21.2048,134.5553,32.01,25.27,22.0976,108.04276,80.0813
2022/3/7,145.9,27.3467,79.5055,50.68,85.08,6.3294,0.4599,110.25319,13.1744,48.78,56.3797,312.3885,8.5062,10.25,4.151,126.6354,15.86,5.955,10.1,9.4239,58.1457,46.8513,34.67,14.015,50.88,44.5087,8.6326,26.63,105.5453,57.5894,10.5568,84.82,374.6763,57.39,167.15,2.9296,15.39,65.1479,88.3636,3.6415,82.6402,103.4525,34.5,66.2264,130.64,17.843,113.78,246.07,1597,35.6709,20.4198,133.1038,32.05,24.78,21.8489,103.92054,79.479
2022/3/8,150,28.6007,78.3093,50.51,81.8,6.2968,0.4524,108.7139,12.6183,50.46,57.7151,298.4526,8.4745,9.957,4.268,125.7394,17.38,5.67,10.484,9.0499,57.3879,46.1861,34.42,13.985,51.48,44.821,8.8674,26.485,103.9084,56.4418,10.4279,84,346.0862,57,162.6,2.9727,15.64,63.9491,88.5664,3.6651,80.0955,102.5378,34.79,62.8743,134.04,17.663,115.5,236.11,1582.5,35.2652,19.9624,131.7269,30.5,25.69,21.8593,103.73495,77.9468
2022/3/9,156.1,29.1323,78.5006,53.77,91.22,6.4082,0.4609,106.53247,12.653,54.93,61.3439,306.2818,8.4928,10.68,4.408,129.2238,17.12,5.561,11.248,9.1858,61.6924,45.0956,35.79,14.43,55.76,44.7008,9.2056,28.585,106.7018,57.019,10.4692,79.92,354.076,61.36,179.05,2.9912,15.44,67.4113,89.3794,3.6896,80.9937,104.9683,37.68,65.2083,145.26,17.6814,127.72,271.19,1611,34.5808,21.1525,135.1354,31.7,28.84,21.74,103.96258,78.3665
2022/3/10,155.2,28.3613,80.6515,53.77,90.6,6.5601,0.4583,108.78458,12.8606,53.87,62.7052,307.9613,8.4687,10.29,4.319,129.622,17.48,5.722,11.072,8.5123,62.7319,44.7385,35.44,14.45,54.78,45.1404,9.0834,27.495,109.3459,58.0722,10.5022,82.06,342.0583,59.09,171.65,3.0026,15.54,68.4832,103.5246,3.5764,82.2934,107.2956,37.73,65.6331,139.44,17.74,123.08,277.93,1584,34.5018,20.988,137.3303,31,27.4,24.2346,103.79005,80.7047
2022/3/11,161.3,29.281,79.9893,55.37,90.42,6.6983,0.4534,110.54353,12.773,54.7,64.6047,320.902,8.3871,10.276,4.337,131.7127,17.54,6.039,11.07,8.4915,67.1094,44.8782,36.35,14.75,55.72,45.4164,9.2281,27.775,109.6354,57.9018,10.3402,78.98,332.2196,58.59,172.55,3.1441,15.41,69.7656,104.6341,3.7002,83.0644,107.211,37.07,66.7072,141.42,17.7997,127.28,319.42,1675,35.6296,21.1914,137.2047,29.46,27.27,25.4056,105.10856,79.2851
2022/3/14,158,28.4508,78.0514,55.77,91.82,6.7037,0.4607,110.57601,12.4663,55.73,69.1893,322.353,8.1263,10.67,4.328,128.1287,16.92,5.739,11.428,8.1302,67.9669,45.9438,37.61,15.1,57.56,45.8231,9.2619,28.015,110.5608,56.2466,11.0295,84.02,334.7262,60.76,179.6,3.009,15.29,69.6027,115.7965,3.8685,80.2804,108.952,36.94,69.0809,145.9,17.8457,129.16,324.63,1704.5,35.2689,20.8767,136.6709,29.81,28.02,29.2449,109.35942,77.9795
2022/3/15,160.6,26.9622,79.2824,55.94,92.3,6.8533,0.463,107.08649,12.9215,55.22,70.5062,338.0811,8.0172,10.846,4.271,132.1109,17.4,5.728,11.534,8.3895,62.5034,46.7051,37.75,15.43,56.46,44.546,9.2525,28.25,113.7578,58.0254,11.8524,85.52,333.7878,62.14,179.2,2.8161,15.2,69.7329,109.239,3.9663,83.3109,112.2651,37.29,68.3711,146.38,18.3107,128.36,314.46,1633.5,34.4929,20.8066,139.5738,27.92,28.36,28.8221,111.08662,79.2465
2022/3/16,159.7,27.6288,81.4714,56.98,95.78,6.7281,0.4385,112.43557,13.0152,58.21,70.6526,345.2007,8.1681,10.764,4.245,129.0247,17.48,5.819,11.78,9.0078,60.8912,45.7737,38.54,15.255,58.6,43.8011,9.1811,30.555,115.5369,58.4237,11.6833,85.48,335.7893,65.26,187.25,2.9167,14.32,71.2129,107.278,4.0247,82.4928,114.1088,37.05,67.0282,153.52,18.2295,136.24,301.82,1620,34.3493,20.1616,140.1934,26.52,29.21,27.1153,113.55351,80.3688
2022/3/17,163.3,27.6149,82.5554,57.85,95.86,6.5933,0.4127,112.74381,12.4199,57.99,69.3666,357.0108,8.2541,10.764,4.301,130.7172,18,5.826,12.086,9.4055,65.7606,47.7486,39,15.99,58.78,44.9614,9.2112,29.87,117.1151,57.5874,11.8496,87.78,335.5426,64,188.5,3.0093,15.01,73.412,102.2334,3.8533,79.4984,118.9548,37.36,63.1115,152.92,18.3531,134.54,293.23,1565.5,36.0971,19.8343,138.4862,26.2,30.02,26.2978,116.11536,78.0249
2022/3/18,163.9,28.4717,82.6484,58.01,100.75,6.3931,0.4418,116.09918,12.4309,57.77,66.6421,340.0295,8.2966,10.708,4.349,129.8212,18.1,5.824,12.072,9.4084,69.1117,47.2578,39.71,15.555,57.36,47.1046,9.1586,30.33,113.2142,55.575,12.1553,85.66,325.9678,62.63,188.95,3.1875,14.34,77.571,105.114,3.8742,74.4563,117.9137,37.66,60.447,151.04,18.1985,136.04,297.89,1595,36.2284,20.1388,133.192,26.23,29.76,26.3189,117.31424,76.8338
2022/3/21,164.6,28.6079,80.5487,58.66,99.9,6.6048,0.4525,116.33279,12.9645,56.89,66.8502,334.8289,8.2583,10.696,4.331,128.2283,17.58,5.72,12.064,9.5998,72.9608,46.8541,39.83,15.515,56.88,47.0307,9.1642,30.2,111.5515,55.2069,12.136,88.44,327.7642,63.32,186.55,3.2331,14.18,75.1904,114.1261,3.8851,75.0711,112.9553,37.36,62.9135,150.7,18.3076,133.08,328.91,1593,36.3695,20.8307,131.0028,26.91,28.63,28.6256,115.11066,75.5757
2022/3/22,165.6,29.3742,78.0226,59.17,98.58,6.4954,0.4343,112.73756,13.4537,57.88,67.386,333.0564,8.1472,10.806,4.378,129.4229,17.79,5.76,12.31,9.614,71.2325,46.6977,39.8,15.635,57.34,46.3047,9.2262,30.745,113.4357,56.7133,12.0597,92.26,308.5893,64.16,184.8,3.2082,14.05,72.5237,120.6589,3.9227,80.1354,113.5621,38,63.88,152.86,18.2899,133.2,326.98,1608,36.68,21.0016,136.316,27.78,29.36,31.6222,114.88888,77.2822
2022/3/23,161.6,29.8105,79.268,59.43,98.16,6.4518,0.443,112.14046,13.4845,56.75,68.3966,344.3048,8.2134,10.43,4.27,128.0291,17.72,5.824,11.982,9.5506,69.6531,44.7333,39.61,15.835,55.56,44.4647,8.9087,30.035,113.4663,55.9592,11.9468,94.48,311.272,63.32,182.25,3.2837,14.64,72.9855,119.1477,3.8501,80.9797,115.442,37.33,65.5247,150.72,17.9432,131,315.13,1681,35.5257,20.6891,135.5276,28.69,28.8,29.6324,116.30818,75.7808
2022/3/24,164.8,29.6644,78.4307,59.53,96.78,6.4528,0.4356,116.36004,13.7226,55.42,68.0264,357.0263,8.0745,10.366,4.279,129.8212,17.72,5.823,11.808,9.6616,69.1081,44.1682,39.26,16.085,53.12,42.8764,8.9651,30.57,114.6118,55.4405,11.773,94.78,305.9979,63.12,181.55,3.2476,14.22,72.6923,115.0409,3.7915,82.3174,115.996,37.55,65.8716,150.8,17.6866,130.12,317.93,1672,35.118,21.0654,136.4286,30.3,27.97,28.1283,120.27532,76.6523
2022/3/25,166.1,31.6894,80.8483,60.62,95.14,6.5477,0.4518,115.8018,13.8587,54.86,67.1999,360.0512,7.8236,10.466,4.28,132.4096,17.68,5.709,11.798,9.7627,65.8104,44.9304,37.83,16.015,52.02,43.4788,8.9576,31.285,115.9521,55.3707,11.7357,93.42,324.3564,63.21,180.05,3.2338,13.86,72.4746,118.3343,3.8652,82.9601,117.4422,37.45,66.2356,145.88,17.807,128.38,298.51,1648,35.6755,21.3972,138.2028,29.55,27.72,28.8037,119.61438,76.7803
2022/3/28,170.7,30.5847,82.8691,60.91,97.64,6.5301,0.4657,112.83342,13.9531,55.64,64.606,354.7347,8.2145,10.518,4.376,134.0025,18.07,5.77,11.826,9.7711,68.4504,45.4238,37.68,16.1,53.22,43.796,9.1605,31.15,119.8155,56.1501,11.9683,91.44,327.633,63.91,183.6,3.1674,14.07,74.8607,115.1423,3.8503,85.5447,117.8523,38.08,67.6026,148.4,18.185,129.2,315.75,1657.5,35.6569,22.0514,139.0649,30.25,28.06,27.4276,117.38212,78.0842
2022/3/29,169.6,30.7784,81.9434,61.97,98.56,6.5397,0.4682,112.94462,13.9956,57.92,66.9869,351.8854,8.185,10.768,4.348,131.4141,17.36,5.824,12.09,10.39,70.3318,46.8604,38.68,16.265,55.82,44.3022,9.3765,32.535,122.9877,58.5751,12.337,90.86,322.1354,66.85,194.05,3.1739,13.75,74.7915,111.5744,3.9708,87.0286,117.8662,38.36,66.9273,154.76,18.2669,134.46,334.16,1677,35.8298,22.8306,141.86,30.01,29.22,26.5688,118.79719,78.9521
2022/3/30,169.8,30.4922,82.5773,61.87,99.4,6.5373,0.4807,115.51639,14.2123,55.45,67.2649,366.2639,8.2459,10.68,4.41,135.7945,19.04,5.878,12.07,10.8059,70.5384,45.9331,37.7,16.21,53.44,42.0872,9.3352,31.585,124.4747,58.4994,11.9971,88.26,309.6211,65.35,192.4,3.1885,14.32,74.5694,108.084,3.9976,87.5101,118.613,38.65,67.8916,152.68,17.7699,130.02,314.6,1651,35.1895,23.3455,141.9695,29.91,29.11,27.4377,119.64963,79.4481
2022/3/31,173.5,30.5107,84.1248,62.1,96.74,6.5616,0.4814,115.15827,14.2198,54.27,66.5491,373.7223,8.2826,10.542,4.465,137.5865,19.01,6.077,11.934,10.4549,70.1945,46.1075,37.31,16.345,51.66,42.7571,9.3183,30.985,127.7431,59.3487,12.2588,91.22,305.3351,63.81,189.85,3.1724,14.25,74.5093,110.048,4.09,88.8014,118.9417,39.53,69.8803,152.16,18.2395,125.66,312.51,1681,35.7353,23.4475,143.573,30.27,29.09,28.1975,120.86547,79.6653
2022/4/1,175.8,30.7228,84.9646,63.02,98.42,6.52,0.4755,118.092,14.6995,54.03,70.9461,383.412,8.0472,10.41,4.391,138.7812,19.89,6.097,11.926,10.6419,70.2651,45.3717,37.91,16.63,52.1,42.4213,9.3126,30.72,127.0111,59.8239,12.4473,92.02,309.3454,63.49,190.25,3.1771,14.03,74.2691,110.1526,4.1627,86.844,119.4207,39.22,70.6371,154.38,18.2882,126.7,312.08,1688,34.7265,24.0973,141.9375,30.95,29.52,27.9949,122.6213,79.5896
2022/4/4,177.6,30.6474,85.4176,65.07,99.1,6.5173,0.4843,119.84429,14.9905,54.64,74.2632,387.7301,7.63,10.415,4.407,141.5688,20.19,6.068,12,10.4309,71.7149,43.1611,37.89,16.43,52.34,39.5883,9.4216,30.54,125.4104,59.5266,12.4288,88.46,289.7304,64.26,188.15,3.2124,14.52,75.1338,108.7646,4.2971,86.5058,117.4572,39.55,71.6082,156.28,18.1197,125.72,325.11,1672.5,32.5307,23.6008,142.5864,30.81,29.9,27.4399,124.20659,80.4299
2022/4/5,183,29.292,83.0698,65.06,100.55,6.6288,0.4863,120.93457,14.9582,52.3,70.8833,392.1483,7.7066,10.325,4.616,149.4337,21.23,6.104,11.784,10.5408,70.8742,41.2509,36.5,16.265,50.66,37.8398,9.849,29.255,123.3097,58.8513,11.9072,89.04,267.8434,62.96,190.25,3.1327,14.27,75.0364,108.5328,4.3645,85.0509,117.6663,40.62,71.6311,151.96,17.726,122,327.27,1700,30.7002,23.4925,138.9404,31.13,28.32,27.1601,122.87559,78.6441
2022/4/6,185.7,29.7621,84.5307,65.3,99.7,6.6836,0.4774,121.30313,15.1601,49.955,71.6079,393.0702,8.1739,10.24,4.638,148.8364,21.3,6.11,11.754,11.1548,72.3263,41.2409,36.06,16.27,49.58,38.9645,10.0932,28.15,126.064,59.6399,11.4523,89.5,264.6101,62.23,191.7,3.197,14.04,76.1186,104.9925,4.3443,84.4125,118.3976,41.08,73.1906,144.14,17.4436,118,337.74,1670,29.1961,22.617,140.7148,31.08,27.83,26.2414,121.37549,78.5195
2022/4/7,187,31.143,85.8119,65.5,100.1,6.6697,0.4934,122.0742,15.2992,50.01,72.2612,397.4592,8.456,10.13,4.621,150.6284,20.9,6.232,11.544,11.2544,72.5344,43.9843,37,16.305,49.33,41.1226,9.8584,27.56,125.5623,60.3224,11.9487,91.5,268.8995,62.28,192.55,3.2189,14,76.4411,102.3523,4.2727,85.4021,119.7523,40.62,73.3177,143.86,18.1308,115.96,335.27,1674.5,30.4989,22.705,141.6811,31.25,27.12,25.7964,120.53503,78.9455
2022/4/8,192,30.8043,84.9699,66.84,100.25,6.704,0.479,123.92125,15.2122,51.36,73.2283,394.07,8.2479,10.435,4.611,155.1084,21.28,6.208,11.614,11.9648,76.5987,42.676,37.54,16.35,50.46,40.167,10.159,27.55,126.207,60.1111,11.8805,91.02,280.2526,63.22,187.25,3.1794,14.39,76.9084,105.6629,4.2607,86.9831,121.206,41.64,72.4619,145.5,18.0005,118.1,333.07,1675,28.8415,23.585,142.8129,31.62,27.43,25.6091,118.56956,79.1128
2022/4/11,191.7,31.3038,81.9937,67.73,98.74,6.6992,0.4868,123.68156,14.452,51.51,72.35,372.5034,8.0427,10.38,4.633,154.1128,20.15,6.168,11.52,11.9758,76.3103,43.6272,36.54,16.76,51,40.0767,9.9289,26.93,125.1691,60.5503,11.5875,85.38,285.3032,62.39,185.85,3.2064,14.24,76.3374,107.5651,4.2115,88.3717,120.5503,41.25,74.2651,143,17.8918,116.2,324.5,1691.5,28.698,23.7213,142.7605,30.23,27.69,25.243,120.10893,80.5323
2022/4/12,192.2,31.7052,82.0097,67.42,93.2,6.6625,0.4817,122.61818,14.36,52.08,72.1495,372.4901,7.9254,10.195,4.665,152.3208,19.965,6.31,11.448,11.3856,73.4493,43.7742,36.72,16.67,50.92,40.4004,9.8443,26.895,125.0807,60.0574,11.5882,85.48,287.8428,62.5,184.2,3.2684,14.08,76.6404,107.5288,4.3353,84.6988,120.7332,40.48,71.8368,141.86,18.0076,116.64,314.23,1708.5,28.8354,23.2101,142.1567,29.66,27.6,25.5643,120.07822,78.971
2022/4/13,189.9,31.4073,81.3376,67.52,96.4,6.7445,0.4874,122.46198,14.3335,52.29,72.6435,375.4722,8.3257,10.06,4.654,150.8275,20.02,6.287,11.612,11.0226,75.6801,44.5897,36.87,16.855,51.4,41.4593,9.7598,27.045,124.5459,59.2589,11.4757,86.36,296.6733,62.86,187.35,3.1995,14.45,76.5567,110.5544,4.4207,82.6932,119.7469,40.44,75.01,141.84,17.8092,116.28,322.37,1750.5,29.0902,23.9763,138.0027,30,27.9,27.0199,119.29449,77.0538
2022/4/14,193.2,31.3799,80.7202,67.3,94.64,6.8192,0.4679,121.25688,14.2948,51.9,75.2737,377.0922,8.1665,10.14,4.699,152.0222,20.5,6.248,11.654,11.5213,76.0065,45.6258,37.3,17.405,51.34,42.9111,9.8678,26.855,126.2825,60.1556,11.627,85.18,303.5118,63.32,186.95,3.1336,15,77.5446,114.1857,4.6087,83.362,120.5555,39.9,75.1432,141.32,18.1059,117,322.83,1748.5,30.6454,24.0291,140.0977,29.89,27.98,26.8589,119.9626,78.015
2022/4/19,196.5,30.4974,81.8961,66.42,95.7,6.6695,0.449,115.59578,14.2935,51.58,73.8742,380.5378,8.3157,10.1,4.695,153.3164,20.45,6.198,11.686,11.5957,76.536,44.5566,37.68,17.175,51.7,44.2454,9.8302,27.68,127.5479,60.7475,11.7047,84.98,304.2392,64.28,179.95,3.1209,14.79,78.0492,112.1794,4.5521,83.9927,120.4558,40.2,77.1704,140.74,18.4679,117.12,335.31,1732.5,30.3243,24.2161,140.3373,30.77,27.34,28.2263,117.58333,79.0884
2022/4/20,195.8,30.8722,82.3076,65.07,94.6,6.7172,0.4423,118.60868,13.9319,52.96,73.4477,379.446,8.3418,10.155,4.745,154.7102,20.71,6.202,12.006,11.9513,73.677,44.6676,38.36,17.285,52.76,44.4949,9.9758,28.32,128.2674,60.7172,11.8763,85.04,326.3309,65.35,181.1,3.0949,14.85,79.18,111.5281,4.4965,78.0978,122.2324,40.96,76.5792,143.22,18.0322,119.76,328.69,1736,30.7043,23.2713,141.9334,30.14,28.37,26.9373,118.83501,79.6937
2022/4/21,191.4,31.0848,81.1255,66.3,93.68,6.7791,0.423,118.28925,13.3664,54.87,69.8247,377.536,8.4059,10.2,4.624,148.5377,20.48,6.181,12.164,12.1945,71.725,46.0569,38.81,17.69,53.5,46.3194,9.8819,28.54,129.4501,60.4608,11.9718,86.12,324.9405,65.85,181.85,3.1646,15.14,79.3996,115.7603,4.4897,77.4259,122.5007,40.14,76.4403,147.34,18.3627,123,320.16,1797,32.4048,23.8295,139.53,30.71,29.06,29.2528,116.56288,79.6016
2022/4/22,188.8,30.14,80.649,66.18,90.52,6.7421,0.4205,116.90089,13.3756,55.49,68.9097,376.4111,8.4555,10.145,4.615,147.343,20.69,6.165,12.078,11.6937,72.2008,45.9431,37.97,17.38,53.92,45.8614,9.802,27.915,132.0279,60.2225,11.7014,85.64,329.5108,64.73,176.15,3.1967,15.62,80.0515,115.4688,4.4379,76.8707,124.3611,39.61,78.0382,142.32,18.039,118.24,314.93,1805.5,32.6732,23.5118,140.0717,31.75,28.63,28.3191,115.34182,79.7205
2022/4/25,190.7,30.3169,80.3788,64.43,91.1,6.7865,0.4211,116.72728,13.6631,54.49,68.5086,384.6083,8.513,10.26,4.684,148.3386,20.66,6.11,11.56,10.5339,71.359,46.4061,37.03,17.675,53.96,46.0331,9.9429,27.885,131.9787,59.3049,11.6612,88.94,326.2427,63.83,171.65,3.2288,15.61,79.1559,114.7377,4.4371,77.2343,124.8897,40.08,77.9768,139.02,18.3237,115.98,301.58,1791,33.5735,22.7467,137.7345,31.76,28.66,28.0758,116.28184,79.6892
2022/4/26,189.5,29.8459,80.906,64,88.54,6.8082,0.44,114.40522,13.9484,54.12,67.8581,384.5539,8.3939,10.04,4.452,149.135,20.67,6.013,11.446,10.8363,72.4616,45.5787,36.72,17.755,53.44,45.0421,9.9054,26.985,131.1127,58.2009,11.4535,90.88,328.9966,62.91,170.9,3.3133,15.35,77.7175,115.3304,4.4613,78.1402,124.7542,39.66,78.0152,136.54,17.9374,113.02,300.03,1817,32.6035,23.5312,135.8633,31,28.14,28.7586,117.01698,78.7742
2022/4/27,192.5,29.965,79.7247,62.7,89.66,6.8925,0.4312,114.09601,14.2065,54.95,68.6311,387.7055,8.3643,9.908,4.45,151.2257,20.74,6.103,11.164,10.4099,73.0648,46.046,37.01,17.99,53.92,45.1794,10.1026,26.825,129.5862,57.4081,11.4344,89.56,317.468,63.88,170.45,3.2281,15.36,77.4894,110.4052,4.4877,78.1729,123.693,40.02,77.1713,135.66,18.0145,114.1,301.45,1796.5,33.1575,23.3827,135.7011,31.28,27.31,28.2938,114.59069,78.3761
2022/4/28,191.7,30.2392,80.7993,61.99,90.7,6.7783,0.4481,113.39699,14.5429,55.58,71.2081,392.5494,8.4093,10.09,4.481,153.2168,20.93,6.093,11.34,10.655,73.22,45.5549,37.57,17.825,54.1,45.9964,10.422,27.335,131.7777,57.5746,11.1569,87.02,329.3318,66.51,173.55,3.1353,15.56,76.757,109.7666,4.5029,79.3477,122.3243,40.43,80.8142,137.92,17.9423,116.26,308,1783.5,32.8231,23.8559,136.8764,30.62,27.8,27.2231,115.56689,79.5039
2022/4/29,187.5,30.7851,80.4932,62.9,90.78,6.8801,0.4534,115.5132,14.5654,56.33,74.2311,403.3897,8.4759,9.93,4.442,151.0266,20.95,6.073,11.322,10.5003,72.153,45.7595,37.17,17.48,55.26,45.7967,10.3422,27.45,133.6104,56.8301,11.0759,85.06,338.0451,67.1,176.95,3.1432,15.62,76.4847,107.7913,4.5867,79.6342,122.5732,39.59,78.6647,137.7,17.613,117.78,300.66,1789.5,33.1311,23.5575,136.7415,30.65,27.9,26.9579,117.12892,77.7131
2022/5/2,183.7,31.8177,79.8794,60.18,90.32,7.3601,0.4271,117.61856,14.7032,55.89,75.0464,406.7254,8.4736,9.874,4.351,149.5333,19.71,6.22,11.242,10.5546,72.9685,44.7602,36.53,17.425,54.74,45.0409,10.2576,26.76,133.7013,57.384,11.0645,86.48,335.1679,62.22,173.05,3.0599,15.96,75.7978,109.3499,4.612,80.1206,122.7273,38.85,78.7391,132.94,17.4794,115.12,302.27,1792.5,32.4622,23.1381,135.3989,31.17,27.09,27.3341,117.88249,76.6698
2022/5/3,186.5,30.9705,81.2442,61.14,91.56,7.1951,0.4115,117.20005,14.4817,55.31,76.6549,405.9151,8.4247,9.824,4.396,152.4204,20.1,6.218,11.348,10.3169,72.9928,44.6953,36.31,17.5,55.22,45.3784,10.3656,27.425,136.6123,58.9004,11.0773,89.62,328.2227,62.88,174.05,3.1,16.16,75.8669,111.0374,4.5061,81.2627,123.9755,39.08,78.985,131,17.622,114.56,304.82,1785,32.6677,22.4187,138.8188,32.61,27.46,28.0417,117.7148,79.1211
2022/5/4,186,29.8831,82.0276,61.1,90.18,7.0768,0.4113,118.09562,14.5806,54.86,79.3272,403.1244,8.3218,9.784,4.335,152.8186,20.19,6.173,11.388,9.7407,70.9032,44.8201,36.26,17.5,55.42,45.5918,10.3375,27.285,135.8618,60,11.0418,89.06,328.7537,62.33,168,2.996,16.62,75.1244,109.226,4.3787,81.2258,123.7972,40.57,77.1189,129.52,17.6052,115.78,281.61,1826.5,32.6133,22.0449,142.4332,32.61,27.19,27.0679,121.19682,80
2022/5/5,181.7,26.2641,81.7922,60.54,91.52,7.0079,0.395,118.58856,14.4518,54.13,76.3197,391.6205,8.3063,9.752,4.293,153.416,20.04,6.249,11.276,9.7499,68.6877,43.3833,36.49,17.395,54.18,45.178,10.159,27.335,136.7294,60.1144,10.857,85.16,316.3826,61,169.8,2.9709,17.6,70.3027,108.5405,4.4896,80.7217,124.4094,40.3,76.6351,129.36,17.053,116.58,254.15,1814,31.2953,21.4101,141.0207,31.6,27.2,26.0766,121.97343,79.808
2022/5/6,179.9,25.9717,80.0908,59.86,90.26,7.1028,0.4059,117.56099,13.8132,53.53,73.8003,373.8836,7.9283,9.668,4.463,148.3386,19.74,6.194,11.138,9.8246,67.0465,41.7655,35.4,17.31,53.86,43.3085,10.0181,27.29,131.7399,58.3009,10.7196,83.5,309.1343,62.08,164.75,3.0284,17.91,68.5103,112.5018,4.5347,79.1644,122.6607,40.63,78.0119,127,16.6728,114.64,251.58,1828,29.859,20.4426,137.9377,31.67,26.26,25.5072,119.74009,78.4417
2022/5/9,173.8,26.8159,80.2539,58.72,88.38,7.069,0.4313,114.33633,13.4628,51.8,70.6377,359.9197,7.8953,9.762,4.342,144.0577,18.885,6.055,11.006,9.8037,67.6407,41.195,33.92,17.17,53.74,43.6875,9.9664,25.645,131.0335,58.5473,10.7018,81.16,323.6985,60.56,163.45,3.0728,18.08,69.1252,109.4125,4.5831,82.1585,123.6579,40.03,78.8859,121.9,16.2635,111.7,253.49,1827.5,29.3616,20.3413,139.5201,33.21,25.27,23.9124,113.70947,78.4707
2022/5/10,176.4,26.7515,76.053,61.89,89.1,7.0433,0.4174,115.91607,12.9748,51.9,68.6536,358.9413,8.0954,9.854,4.409,147.8408,19.17,6.008,10.99,9.8629,67.1681,40.1705,33.88,17.075,54.14,42.8754,9.9148,25.76,129.5882,56.7695,10.8123,78.66,331.1101,61.13,165.1,3.0483,18.09,69.1707,106.8534,4.6285,81.0079,126.9086,39.49,78.2842,123.96,16.1488,114.72,244.76,1834,29.1383,18.8773,136.0568,32.45,25.56,24.1371,114.21498,75.9778
2022/5/11,180.5,25.5184,76.7504,58.04,88.62,7.1007,0.4183,115.00168,13.4154,52.89,72.7523,365.2582,8.0461,10.23,4.51,149.9315,19.685,5.873,11.29,10.1159,68.3468,38.8345,34.74,17.135,54.72,41.9885,10.2154,26.765,134.0313,57.6409,10.7956,76.9,327.7621,63.86,169.55,2.9734,17.69,69.4173,107.581,4.6597,84.9076,129.8532,40.4,76.5529,127.6,16.0496,116.8,249.48,1846,29.0338,17.8657,137.063,33.04,26.65,23.8292,109.83331,77.7925
